Event_Name,Fav_Fighter,Un_Fighter,Fighter_ID_Fav,Fighter_ID_Un,Result_Fav,Result_Un,Round,Round_Format,Weight_Class,Time,Method,Height_Fav,Reach_Fav,Stance_Fav,Height_Un,Reach_Un,Stance_Un,Avg_Odds_Fav,Avg_Odds_Un,Med_Odds_Fav,Med_Odds_Un,Impld_Prob_Avg_Fav,Impld_Prob_Avg_Un,Impld_Prob_Med_Fav,Impld_Prob_Med_Un,USodds_Fav_1,USodds_Un_1,USodds_Fav_2,USodds_Un_2,USodds_Fav_3,USodds_Un_3,USodds_Fav_4,USodds_Un_4,USodds_Fav_5,USodds_Un_5,Decodds_Fav_1,Decodds_Un_1,Decodds_Fav_2,Decodds_Un_2,Decodds_Fav_3,Decodds_Un_3,Decodds_Fav_4,Decodds_Un_4,Decodds_Fav_5,Decodds_Un_5,KD_Fav,KD_Un,Pass_Fav,Pass_Un,Rev_Fav,Rev_Un,Sig_Str_Fav_Att,Sig_Str_Fav_Com,Sig_Str_Fav_Pct,Sig_Str_Un_Att,Sig_Str_Un_Com,Sig_Str_Un_Pct,Sig_Str_Body_Fav_Att,Sig_Str_Body_Fav_Com,Sig_Str_Body_Fav_Pct,Sig_Str_Body_Un_Att,Sig_Str_Body_Un_Com,Sig_Str_Body_Un_Pct,Sig_Str_Clinch_Fav_Att,Sig_Str_Clinch_Fav_Com,Sig_Str_Clinch_Fav_Pct,Sig_Str_Clinch_Un_Att,Sig_Str_Clinch_Un_Com,Sig_Str_Clinch_Un_Pct,Sig_Str_Distance_Fav_Att,Sig_Str_Distance_Fav_Com,Sig_Str_Distance_Fav_Pct,Sig_Str_Distance_Un_Att,Sig_Str_Distance_Un_Com,Sig_Str_Distance_Un_Pct,Sig_Str_Ground_Fav_Att,Sig_Str_Ground_Fav_Com,Sig_Str_Ground_Fav_Pct,Sig_Str_Ground_Un_Att,Sig_Str_Ground_Un_Com,Sig_Str_Ground_Un_Pct,Sig_Str_Head_Fav_Att,Sig_Str_Head_Fav_Com,Sig_Str_Head_Fav_Pct,Sig_Str_Head_Un_Att,Sig_Str_Head_Un_Com,Sig_Str_Head_Un_Pct,Sig_Str_Leg_Fav_Att,Sig_Str_Leg_Fav_Com,Sig_Str_Leg_Fav_Pct,Sig_Str_Leg_Un_Att,Sig_Str_Leg_Un_Com,Sig_Str_Leg_Un_Pct,Sub_Att_Fav,Sub_Att_Un,TD_Fav_Att,TD_Fav_Com,TD_Fav_Pct,TD_Un_Att,TD_Un_Com,TD_Un_Pct,Total_Str_Fav_Att,Total_Str_Fav_Com,Total_Str_Un_Att,Total_Str_Un_Com,Nickname_Fav,Nickname_Un,Betting_ID,Event_ID,Fight_ID,Details
UFC Fight Night: Hermansson vs. Cannonier,Jack Shore,Nohelin Hernandez,http://ufcstats.com/fighter-details/b8a85389d115e35a,http://ufcstats.com/fighter-details/f97c5433c77522d3,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,2:51,Submission,"5' 8""","71.0""",Orthodox,"5' 10""","71.0""",Orthodox,1.454448875,2.78,1.444444444,2.75,68.75456519,35.97122302,69.23076923,36.36363636,-230,175,-225,190,-200,160,-221,190,-227,175,1.434782609,2.75,1.444444444,2.9,1.5,2.6,1.452488688,2.9,1.440528634,2.75,0,0,11,0,0,1,46,92,0.5,6,36,0.166666667,2,2,1,0,0,0,3,4,0.75,2,4,0.5,26,58,0.448275862,4,32,0.125,17,30,0.566666667,0,0,0,33,76,0.434210526,5,34,0.147058824,11,14,0.785714286,1,2,0.5,1,0,4,7,0.571428571,0,0,0,81,139,9,39,"""Tank""","""Suave""",https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,http://www.ufcstats.com/event-details/1bf49bf829964144,http://www.ufcstats.com/fight-details/fc16ccf0994c6e50,
UFC Fight Night: Hermansson vs. Cannonier,Brandon Davis,Giga Chikadze,http://ufcstats.com/fighter-details/cc351e408bbb7d43,http://ufcstats.com/fighter-details/9560ff14eb3129f7,L,W,3,3 Rnd (5-5-5),Featherweight Bout,5:00,Decision - Split,"5' 10""","72.0""",Orthodox,"6' 0""","74.0""",Orthodox,1.622485198,2.33,1.625,2.35,61.63384426,42.91845494,61.53846154,42.55319149,-160,125,-158,138,-170,135,-155,137,-161,130,1.625,2.25,1.632911392,2.38,1.588235294,2.35,1.64516129,2.37,1.621118012,2.3,0,0,4,1,0,1,34,99,0.343434343,59,119,0.495798319,5,9,0.555555556,8,16,0.5,3,3,1,0,0,0,26,91,0.285714286,43,99,0.434343434,5,5,1,16,20,0.8,20,77,0.25974026,44,91,0.483516484,9,13,0.692307692,7,12,0.583333333,0,0,3,7,0.428571429,1,2,0.5,36,103,71,133,"""Killer B""",,https://www.bestfightodds.com/events/ufc-on-espn-18-hermansson-vs-cannonier-1747,http://www.ufcstats.com/event-details/1bf49bf829964144,http://www.ufcstats.com/fight-details/688908886d8ac900,Cezary Wojciechowski28 - 29.
UFC Fight Night: Rodriguez vs. Stephens,Yair Rodriguez,Jeremy Stephens,http://ufcstats.com/fighter-details/cbf5e6f231b55443,http://ufcstats.com/fighter-details/18968f97ad34f15c,NC,NC,1,5 Rnd (5-5-5-5-5),Featherweight Bout,0:15,Could Not Continue,"5' 11""","71.0""",,"5' 9""","71.0""",Orthodox,1.819212189,1.988650948,1.833333333,2,54.96884894,50.28534551,54.54545455,50,-130,100,-117,-103,-130,100,-115,102,-120,-105,1.769230769,2,1.854700855,1.970873786,1.769230769,2,1.869565217,2.02,1.833333333,1.952380952,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,2,"""El Pantera""","""Lil' Heathen""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/62acea88e628c3ca,
UFC Fight Night: Rodriguez vs. Stephens,Alexa Grasso,Carla Esparza,http://ufcstats.com/fighter-details/e8b731feff72294b,http://ufcstats.com/fighter-details/d910665038efc639,L,W,3,3 Rnd (5-5-5),Women's Strawweight Bout,5:00,Decision - Majority,"5' 5""","66.0""",Orthodox,"5' 1""","63.0""",,1.633876954,2.308,1.64516129,2.34,61.20411931,43.32755633,60.78431373,42.73504274,-145,115,-155,135,-180,140,-152,134,-161,130,1.689655172,2.15,1.64516129,2.35,1.555555556,2.4,1.657894737,2.34,1.621118012,2.3,0,0,0,1,1,1,45,103,0.436893204,44,80,0.55,4,6,0.666666667,11,14,0.785714286,3,6,0.5,6,9,0.666666667,34,88,0.386363636,28,59,0.474576271,8,9,0.888888889,10,12,0.833333333,41,97,0.422680412,27,60,0.45,0,0,0,6,6,1,1,0,0,1,0,4,11,0.363636364,103,169,115,157,,"""Cookie Monster""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/b2cdb4c34f37ad37,Richard Winter29 - 28.
UFC Fight Night: Rodriguez vs. Stephens,Askar Askarov,Brandon Moreno,http://ufcstats.com/fighter-details/b1d19449397541dc,http://ufcstats.com/fighter-details/792be9a24df82ed6,D,D,3,3 Rnd (5-5-5),Flyweight Bout,5:00,Decision - Split,"5' 6""","67.0""",Orthodox,"5' 7""","70.0""",Orthodox,1.62671278,2.318,1.625,2.34,61.47366716,43.14063848,61.53846154,42.73504274,-150,120,-154,134,-160,125,-161,142,-175,138,1.666666667,2.2,1.649350649,2.34,1.625,2.25,1.621118012,2.42,1.571428571,2.38,0,1,4,1,1,1,30,63,0.476190476,34,82,0.414634146,4,5,0.8,6,12,0.5,4,4,1,2,2,1,9,39,0.230769231,18,55,0.327272727,17,20,0.85,14,25,0.56,24,56,0.428571429,28,69,0.405797101,2,2,1,0,1,0,0,0,4,11,0.363636364,1,1,1,53,90,70,120,"""Bullet""","""The Assassin Baby""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/fd3e8f61d8fda839,Sal D'amato28 - 28.
UFC Fight Night: Rodriguez vs. Stephens,Irene Aldana,Vanessa Melo,http://ufcstats.com/fighter-details/578ef12674df1e6a,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a,W,L,3,3 Rnd (5-5-5),Women's Bantamweight Bout,5:00,Decision - Unanimous,"5' 9""","68.0""",Orthodox,"5' 5""","65.0""",Orthodox,1.163722552,5.14,1.168067227,5.15,85.93113525,19.45525292,85.61151079,19.41747573,-650,425,-550,400,-595,380,-572,415,-714,450,1.153846154,5.25,1.181818182,5,1.168067227,4.8,1.174825175,5.15,1.140056022,5.5,0,0,0,0,0,0,125,333,0.375375375,68,250,0.272,21,34,0.617647059,9,28,0.321428571,1,1,1,0,0,0,124,332,0.373493976,68,250,0.272,0,0,0,0,0,0,79,271,0.291512915,48,207,0.231884058,25,28,0.892857143,11,15,0.733333333,0,0,0,0,0,0,1,0,127,335,68,250,,"""Miss Simpatia""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/c163ed45c21c8548,Brian Puccillo30 - 26.
UFC Fight Night: Rodriguez vs. Stephens,Martin Bravo,Steven Peterson,http://ufcstats.com/fighter-details/9c44f290f5726d95,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0,L,W,2,3 Rnd (5-5-5),Featherweight Bout,1:31,KO/TKO,"5' 8""","71.0""",Southpaw,"5' 10""","70.0""",Orthodox,1.737071356,2.12,1.740740741,2.1,57.56815898,47.16981132,57.44680851,47.61904762,-130,100,-140,120,-135,105,-141,125,-133,110,1.769230769,2,1.714285714,2.2,1.740740741,2.05,1.709219858,2.25,1.751879699,2.1,0,1,0,0,0,0,86,199,0.432160804,49,105,0.466666667,20,33,0.606060606,12,17,0.705882353,1,1,1,1,2,0.5,85,198,0.429292929,46,98,0.469387755,0,0,0,2,5,0.4,60,157,0.382165605,33,84,0.392857143,6,9,0.666666667,4,4,1,0,0,2,5,0.4,0,0,0,93,206,53,109,"""El Toro""","""Ocho""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/49b2a6a93d529981,
UFC Fight Night: Rodriguez vs. Stephens,Jose Quinonez,Carlos Huachin,http://ufcstats.com/fighter-details/36549928f90f1d36,http://ufcstats.com/fighter-details/225def29ecfe0fc1,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,5:00,Decision - Unanimous,"5' 8""","69.0""",,"5' 4""","67.0""",Southpaw,1.593909483,2.388,1.588235294,2.45,62.73881989,41.8760469,62.96296296,40.81632653,-170,133,-170,145,-185,145,-172,151,-149,120,1.588235294,2.33,1.588235294,2.45,1.540540541,2.45,1.581395349,2.51,1.67114094,2.2,0,1,0,2,0,0,32,115,0.27826087,60,117,0.512820513,6,25,0.24,8,13,0.615384615,0,2,0,0,1,0,30,109,0.275229358,40,92,0.434782609,2,4,0.5,20,24,0.833333333,22,84,0.261904762,36,80,0.45,4,6,0.666666667,16,24,0.666666667,0,0,0,0,0,2,5,0.4,37,121,71,130,"""Teco""","""Perro Malo""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/953c89aa931082e4,Bladimir Puga30 - 27.
UFC Fight Night: Rodriguez vs. Stephens,Kyle Nelson,Polo Reyes,http://ufcstats.com/fighter-details/31f8081c7600da93,http://ufcstats.com/fighter-details/edd02825c29028fe,W,L,1,3 Rnd (5-5-5),Featherweight Bout,1:36,KO/TKO,"5' 11""","71.0""",Switch,"5' 11""","71.0""",,1.850148992,1.947875472,1.869565217,1.952380952,54.04970108,51.33798408,53.48837209,51.2195122,-115,-115,-115,-105,-135,100,-103,-109,-125,100,1.869565217,1.869565217,1.869565217,1.952380952,1.740740741,2,1.970873786,1.917431193,1.8,2,0,0,0,0,0,0,12,16,0.75,6,10,0.6,4,4,1,5,6,0.833333333,10,13,0.769230769,3,3,1,2,3,0.666666667,3,7,0.428571429,0,0,0,0,0,0,8,12,0.666666667,0,3,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,12,16,7,11,"""The Monster""","""El Toro""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/ad878cdd4fa36a3a,
UFC Fight Night: Rodriguez vs. Stephens,Angela Hill,Ariane Carnelossi,http://ufcstats.com/fighter-details/f0feeb2192937424,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,W,L,3,3 Rnd (5-5-5),Women's Strawweight Bout,1:56,TKO - Doctor's Stoppage,"5' 3""","64.0""",Orthodox,"5' 2""","61.0""",Orthodox,1.886397892,1.920120459,1.869565217,1.909090909,53.01108553,52.08006587,53.48837209,52.38095238,-115,-115,-110,-110,-120,-105,102,-115,-125,100,1.869565217,1.869565217,1.909090909,1.909090909,1.833333333,1.952380952,2.02,1.869565217,1.8,2,0,0,0,0,0,0,92,184,0.5,72,186,0.387096774,32,46,0.695652174,15,26,0.576923077,35,45,0.777777778,15,30,0.5,57,139,0.410071942,57,156,0.365384615,0,0,0,0,0,0,60,137,0.437956204,36,137,0.262773723,0,1,0,21,23,0.913043478,0,0,0,0,0,0,1,0,93,185,83,197,"""Overkill""","""Sorriso""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/52311c2cd0c84d67,
UFC Fight Night: Rodriguez vs. Stephens,Sergio Pettis,Tyson Nam,http://ufcstats.com/fighter-details/de75d1c45a39e221,http://ufcstats.com/fighter-details/6e00cfffd54653c4,W,L,3,3 Rnd (5-5-5),Flyweight Bout,5:00,Decision - Unanimous,"5' 6""","69.0""",Orthodox,"5' 7""","68.0""",Orthodox,1.326480999,3.41,1.333333333,3.35,75.38743492,29.3255132,75,29.85074627,-300,225,-315,265,-300,220,-279,235,-345,260,1.333333333,3.25,1.317460317,3.65,1.333333333,3.2,1.358422939,3.35,1.289855072,3.6,0,0,0,0,0,0,96,253,0.37944664,40,170,0.235294118,5,13,0.384615385,7,15,0.466666667,5,7,0.714285714,2,6,0.333333333,90,245,0.367346939,38,164,0.231707317,1,1,1,0,0,0,76,224,0.339285714,28,149,0.187919463,15,16,0.9375,5,6,0.833333333,0,0,0,0,0,0,0,0,96,253,43,173,,,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/d9c0351cd21e40e0,Richard Winter30 - 27.
UFC Fight Night: Rodriguez vs. Stephens,Vinicius Moreira,Paul Craig,http://ufcstats.com/fighter-details/acb36c908d415c4a,http://ufcstats.com/fighter-details/eabf206b162b3b83,L,W,1,3 Rnd (5-5-5),Light Heavyweight Bout,3:19,Submission,"6' 4""","76.0""",Orthodox,"6' 3""","76.0""",Orthodox,1.897055901,1.902058062,1.869565217,1.869565217,52.71325951,52.57463061,53.48837209,53.48837209,-115,-115,-105,-115,-120,-110,103,-116,-125,100,1.869565217,1.869565217,1.952380952,1.869565217,1.833333333,1.909090909,2.03,1.862068966,1.8,2,1,0,1,0,0,0,18,27,0.666666667,1,3,0.333333333,2,2,1,0,0,0,6,6,1,0,0,0,1,3,0.333333333,1,3,0.333333333,11,18,0.611111111,0,0,0,16,25,0.64,0,2,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,33,43,1,3,"""Mamute""","""Bearjew""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/8cf6b22995c9efb8,
UFC Fight Night: Rodriguez vs. Stephens,Sijara Eubanks,Bethe Correia,http://ufcstats.com/fighter-details/4234f0097c83fa62,http://ufcstats.com/fighter-details/673ea7dcc786b1b3,L,W,3,3 Rnd (5-5-5),Women's Bantamweight Bout,5:00,Decision - Unanimous,"5' 4""","67.0""",,"5' 5""","64.0""",Orthodox,1.335657475,3.32,1.333333333,3.25,74.86949452,30.12048193,75,30.76923077,-300,225,-300,250,-315,225,-299,250,-278,210,1.333333333,3.25,1.333333333,3.5,1.317460317,3.25,1.334448161,3.5,1.35971223,3.1,0,0,0,1,0,0,59,127,0.464566929,77,169,0.455621302,12,19,0.631578947,12,23,0.52173913,5,9,0.555555556,8,10,0.8,54,118,0.457627119,55,140,0.392857143,0,0,0,14,19,0.736842105,42,101,0.415841584,58,138,0.420289855,5,7,0.714285714,7,8,0.875,0,0,0,1,0,1,5,0.2,77,146,94,186,"""Sarj""","""Pitbull""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/c2b842fae4e9f1dc,Richard Winter28 - 29.
UFC Fight Night: Rodriguez vs. Stephens,Claudio Puelles,Marcos Mariano,http://ufcstats.com/fighter-details/d747eb273a40a920,http://ufcstats.com/fighter-details/72e5e5a6edfa8223,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 11""","72.0""",Southpaw,"6' 1""","76.0""",Switch,1.275492079,3.79,1.263157895,3.7,78.40111411,26.38522427,79.16666667,27.02702703,-380,270,-385,320,-335,240,-391,315,-333,250,1.263157895,3.7,1.25974026,4.2,1.298507463,3.4,1.255754476,4.15,1.3003003,3.5,0,0,7,0,0,0,22,34,0.647058824,2,9,0.222222222,1,2,0.5,2,3,0.666666667,0,0,0,0,0,0,1,5,0.2,2,8,0.25,21,29,0.724137931,0,1,0,21,32,0.65625,0,6,0,0,0,0,0,0,0,2,0,4,6,0.666666667,0,0,0,101,116,5,12,"""El Nino""","""Dhalsim""",https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,http://www.ufcstats.com/event-details/94a5aaf573f780ad,http://www.ufcstats.com/fight-details/4f7ec66199bba232,Bladimir Puga30 - 25.
UFC Fight Night: Cowboy vs. Gaethje,Justin Gaethje,Donald Cerrone,http://ufcstats.com/fighter-details/9e8f6c728eb01124,http://ufcstats.com/fighter-details/1d00756835ca67c9,W,L,1,5 Rnd (5-5-5-5-5),Lightweight Bout,4:18,KO/TKO,"5' 11""","70.0""",Orthodox,"6' 1""","73.0""",Orthodox,1.561781715,2.452,1.571428571,2.5,64.02943447,40.78303426,63.63636364,40,-180,140,-175,150,-175,135,-172,151,-189,150,1.555555556,2.4,1.571428571,2.5,1.571428571,2.35,1.581395349,2.51,1.529100529,2.5,1,0,0,0,0,0,40,61,0.655737705,17,52,0.326923077,0,2,0,4,6,0.666666667,2,3,0.666666667,0,0,0,36,55,0.654545455,17,52,0.326923077,2,3,0.666666667,0,0,0,27,44,0.613636364,12,45,0.266666667,13,15,0.866666667,1,1,1,0,0,0,0,0,0,0,0,40,61,17,52,"""The Highlight""","""Cowboy""",https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/490724f8b3658f67,
UFC Fight Night: Cowboy vs. Gaethje,Nikita Krylov,Glover Teixeira,http://ufcstats.com/fighter-details/1091d4d957141094,http://ufcstats.com/fighter-details/7ff97850e8c32bda,L,W,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Split,"6' 3""","77.0""",Orthodox,"6' 2""","76.0""",Orthodox,1.858030885,1.941747725,1.869565217,1.943396226,53.82041859,51.49999598,53.48837209,51.45631068,-115,-115,-114,-106,-125,-105,-106,-106,-125,100,1.869565217,1.869565217,1.877192982,1.943396226,1.8,1.952380952,1.943396226,1.943396226,1.8,2,0,0,5,4,1,2,47,95,0.494736842,43,71,0.605633803,17,19,0.894736842,4,4,1,3,3,1,10,10,1,37,85,0.435294118,22,45,0.488888889,7,7,1,11,16,0.6875,20,66,0.303030303,39,67,0.582089552,10,10,1,0,0,0,1,2,2,4,0.5,1,6,0.166666667,74,123,85,119,"""The Miner""",,https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/36d90f1812f0d432,Sal D'amato29 - 28.
UFC Fight Night: Cowboy vs. Gaethje,Jeff Hughes,Todd Duffee,http://ufcstats.com/fighter-details/6a11e325aa60ad02,http://ufcstats.com/fighter-details/bda04c573563cc2e,NC,NC,1,3 Rnd (5-5-5),Heavyweight Bout,4:03,Could Not Continue,"6' 2""","77.0""",Orthodox,"6' 3""","78.0""",Orthodox,1.797973138,2.02647619,1.793650794,2,55.61818355,49.34674311,55.75221239,50,-130,100,-126,106,-120,-105,-126,112,-125,100,1.769230769,2,1.793650794,2.06,1.833333333,1.952380952,1.793650794,2.12,1.8,2,0,1,0,0,0,0,16,29,0.551724138,30,66,0.454545455,0,0,0,5,6,0.833333333,2,6,0.333333333,9,12,0.75,14,23,0.608695652,19,51,0.37254902,0,0,0,2,3,0.666666667,12,24,0.5,25,60,0.416666667,4,5,0.8,0,0,0,0,0,0,0,0,1,3,0.333333333,26,39,38,74,"""Lights Out""",,https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/8ae79d7967681db8,
UFC Fight Night: Cowboy vs. Gaethje,Antonio Carlos Junior,Uriah Hall,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,http://ufcstats.com/fighter-details/65578a75fa7900e3,L,W,3,3 Rnd (5-5-5),Middleweight Bout,5:00,Decision - Split,"6' 2""","79.0""",Orthodox,"6' 0""","79.0""",Orthodox,1.397613442,3.028,1.4,3.05,71.55054253,33.02509908,71.42857143,32.78688525,-280,210,-240,205,-220,165,-278,234,-250,200,1.357142857,3.1,1.416666667,3.05,1.454545455,2.65,1.35971223,3.34,1.4,3,0,1,2,1,0,0,22,69,0.31884058,34,79,0.430379747,5,5,1,3,4,0.75,2,2,1,1,1,1,18,65,0.276923077,22,61,0.360655738,2,2,1,11,17,0.647058824,16,63,0.253968254,31,75,0.413333333,1,1,1,0,0,0,0,0,3,8,0.375,0,0,0,81,148,41,86,"""Cara de Sapato""","""Prime Time""",https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/ece3a7a9e930ef9d,Sal D'amato29 - 28.
UFC Fight Night: Cowboy vs. Gaethje,Michel Pereira,Tristan Connelly,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fighter-details/2ebfbe72ed703925,L,W,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"6' 1""","73.0""",Orthodox,"5' 10""","68.0""",Orthodox,1.204435061,4.59,1.2,4.5,83.02647706,21.78649237,83.33333333,22.22222222,-500,350,-500,385,-450,315,-435,345,-588,400,1.2,4.5,1.2,4.85,1.222222222,4.15,1.229885057,4.45,1.170068027,5,0,0,0,3,0,0,32,75,0.426666667,64,125,0.512,17,29,0.586206897,7,13,0.538461538,9,9,1,14,20,0.7,23,66,0.348484848,23,71,0.323943662,0,0,0,27,34,0.794117647,13,44,0.295454545,51,106,0.481132075,2,2,1,6,6,1,0,1,2,5,0.4,0,6,0,56,107,151,222,"""Demolidor""","""Boondock""",https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/dadaee9624256e07,Dave Hagen27 - 29.
UFC Fight Night: Cowboy vs. Gaethje,Jimmy Crute,Misha Cirkunov,http://ufcstats.com/fighter-details/70e1f8a821b72c8b,http://ufcstats.com/fighter-details/67f272324a030d00,L,W,1,3 Rnd (5-5-5),Light Heavyweight Bout,3:38,Submission,"6' 2""","74.0""",Orthodox,"6' 3""","77.0""",Orthodox,1.849671706,1.952132356,1.833333333,1.952380952,54.063648,51.2260348,54.54545455,51.2195122,-120,-110,-120,100,-120,-110,-111,-101,-118,-105,1.833333333,1.909090909,1.833333333,2,1.833333333,1.909090909,1.900900901,1.99009901,1.847457627,1.952380952,0,0,0,4,1,2,21,35,0.6,6,10,0.6,2,2,1,2,2,1,4,5,0.8,2,3,0.666666667,2,3,0.666666667,1,3,0.333333333,15,27,0.555555556,3,4,0.75,19,33,0.575757576,4,8,0.5,0,0,0,0,0,0,0,1,0,0,0,1,2,0.5,28,45,22,29,,,https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/92b98afec5eb4e05,
UFC Fight Night: Cowboy vs. Gaethje,Augusto Sakai,Marcin Tybura,http://ufcstats.com/fighter-details/441eacbe20e0e80b,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,W,L,1,3 Rnd (5-5-5),Heavyweight Bout,0:59,KO/TKO,"6' 3""","77.0""",Orthodox,"6' 3""","78.0""",Orthodox,1.808553965,2.014865424,1.826446281,1.952380952,55.29279299,49.63110627,54.75113122,51.2195122,-125,-105,-143,123,-115,-115,-121,107,-118,-105,1.8,1.952380952,1.699300699,2.23,1.869565217,1.869565217,1.826446281,2.07,1.847457627,1.952380952,1,0,0,0,0,0,15,27,0.555555556,6,7,0.857142857,2,2,1,1,1,1,7,7,1,0,0,0,6,18,0.333333333,6,7,0.857142857,2,2,1,0,0,0,13,25,0.52,1,2,0.5,0,0,0,4,4,1,0,0,0,0,0,0,0,0,15,27,6,7,,"""Tybur""",https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/9d3a38cc18807e10,
UFC Fight Night: Cowboy vs. Gaethje,Miles Johns,Cole Smith,http://ufcstats.com/fighter-details/46e0d677f91bacc0,http://ufcstats.com/fighter-details/56709e66f1c6008f,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,5:00,Decision - Split,"5' 7""","66.0""",Orthodox,"5' 11""","67.0""",Orthodox,1.700858633,2.192,1.729927007,2.1,58.79383393,45.62043796,57.80590717,47.61904762,-140,110,-180,155,-130,100,-136,121,-137,110,1.714285714,2.1,1.555555556,2.55,1.769230769,2,1.735294118,2.21,1.729927007,2.1,0,0,2,2,1,0,31,65,0.476923077,11,57,0.192982456,2,3,0.666666667,7,15,0.466666667,7,7,1,2,4,0.5,20,53,0.377358491,9,53,0.169811321,4,5,0.8,0,0,0,29,62,0.467741935,4,42,0.095238095,0,0,0,0,0,0,0,0,1,2,0.5,1,6,0.166666667,63,104,26,75,"""Chapo""","""The Cole Train""",https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,http://www.ufcstats.com/event-details/4834ff149dc9542a,http://www.ufcstats.com/fight-details/9de23eb1471e592b,Michael Bell28 - 29.
